"Url";"Title";"Authors";"Type.document";"DOI";"Year";"Journal";"Publisher";"Conference";"Scopus";"Quartile-Scimago-Engineering";"H.Factor";"Categories"
"https://hal.archives-ouvertes.fr/hal-02281239";"Integration of Consumer Preferences and Heuristic Knowledge in the Design of Formulated Products: Application to a Cosmetic Emulsion";"Javier Arrieta-Escobar,Fernando Bernardo,Alvaro Orjuela,Mauricio Camargo,Laure Morel,Laurent Wendling";"COUV";"10.1016/B978-0-12-818634-3.50073-4";"2019";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-03047053";"SIIE'2019 PROCEEDINGS 8th. Edition of the International Conference on: “Information Systems and Economic Intelligence”.";"Sahbi Sidhom,Davy Monticolo,Habib Sidhom";"DOUV";NA;"2019";NA;NA;"International Conference on “Information Systems and Economic Intelligence”: 8th. Edition.";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02942265";"Complex Systems Design & Management - CSDM 2018 Proceedings";"Eric Bonjour,Daniel Krob,Luca Palladino,François Stephan";"OUV";"10.1007/978-3-030-04209-7";"2019";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-03259041";"Packaging 4D Xylosourcé pour la Cosmétique Morales Daniela V.\, Nouvel Cécile\, Gérardin Philippe\, Hoppe Sandrine\, Obounou Akong Firmin\, Chapuis Hubert\, Boudaoud Hakim\, Georges Béatrice\, Morel Laure\, Masson Eric\, Gérardin-Charbonnier Christine. \, Epinal\, 18-20 novembre 2019";"Daniela Valentina Morales Montecinos,C. Nouvel,Philippe Gerardin,Sandrine Hoppe,Firmin Obounou Akong,Hubert Chapuis,Hakim Boudaoud,Béatrice George,Laure Morel,Masson Eric,Christine Charbonnier-Gérardin";"POSTER";NA;"2019";NA;NA;"8èmesjournées du GDR Sciences du bois";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02051719";"Donner forme à un réseau pour accompagner la transformation pédagogique";"Raphaël Bary,Marie-Reine Boudarel";"REPORT";NA;"2019";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/tel-02518459";"L’approche Urban Living Lab pour insuffler l’innovation en urbanisme ? Contribution à la conception d’une ingénierie de pilotage de l’innovation urbaine : application à l’Opération d’Intérêt National d’Alzette Belval,Inspire innovation into urban planning with Urban Living Lab approach? Contribution to the design of an urban innovation management engineering : application to the Opération d’Intérêt National d’Alzette Belval";"Jonathan Lacroix";"THESE";NA;"2019";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/tel-02555923";"Supporting the transformation of a company's project management by elaborating an invariant-based project management maturity model and a causal predictive model between maturity criteria and project performance,Soutien à la transformation de la gestion de projet d'une entreprise par l'élaboration d'un modèle de maturité de gestion de projet et d'un modèle prédictif causal entre les critères de maturité et la performance du projet";"Felipe Sanchez Garzon";"THESE";NA;"2019";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/tel-02517128";"From “shared diagnosis” to “shared action” : how Living Lab process can support decision-making process involving citizen for Smart City,D’un « diagnostic partagé » à « l’action partagée » : comment le mode projet Living Lab peut alimenter le processus d’aide à la décision du « faire la ville » en intégrant les citoyens pour une ville intelligente";"Tran Thi Hoang Giang";"THESE";NA;"2019";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/tel-02499176";"Design of information and technology tools to support the process of creativity and innovation,Conception d'outils d'information et de technologie pour soutenir le processus de créativité et d'innovation";"Pedro Chávez Barrios";"THESE";NA;"2019";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01959521";"A new framework to support Lean Six Sigma deployment in SMEs";"Carlos Abraham Moya,Daniel Galvez,Laurent Muller,Mauricio Camargo";"ART";"10.1108/IJLSS-01-2018-0001";"2018";"international journal of lean six sigma";"Emerald Publishing";NA;"Oui";"Q2";"38";"Industrial and Manufacturing Engineering (Q2); Management Science and Operations Research (Q2); Strategy and Management (Q2)"
"https://hal.univ-lorraine.fr/hal-03250758";"Numerical method for nonlinear complex eigenvalues problems depending on two parameters: Application to three-layered viscoelastic composite structures";"Komlan Akoussan,Hakim Boudaoud,El Mostafa Daya,Yao Koutsawa,Erasmo Carrera";"ART";"10.1080/15376494.2017.1286418";"2018";"mechanics of advanced materials and structures";"Taylor & Francis";NA;"Oui";"Q1";"51";"Civil and Structural Engineering (Q1); Mechanical Engineering (Q1); Materials Science (miscellaneous) (Q2); Mathematics (miscellaneous) (Q2); Mechanics of Materials (Q2)"
"https://hal.univ-lorraine.fr/hal-01959528";"A system dynamics approach for sustainability assessment of biodiesel production in Colombia. Baseline simulation";"Sandra Bautista,Andrea Espinoza,Paulo Narvaez,Mauricio Camargo,Laure Morel";"ART";"10.1016/j.jclepro.2018.12.111";"2018";"journal of cleaner production";"Elsevier";NA;"Oui";"Q1";"200";"Environmental Science (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Renewable Energy, Sustainability and the Environment (Q1); Strategy and Management (Q1)"
"https://hal.archives-ouvertes.fr/hal-01910588";"Trends in design of distributed energy systems using hydrogen as energy vector: A systematic literature review";"Juan Fonseca,Mauricio Camargo,Jean-Marc Commenge,Laurent Falk,Iván Gil";"ART";"10.1016/j.ijhydene.2018.09.177";"2018";"international journal of hydrogen energy";"Elsevier";NA;"Oui";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01796613";"Multi-objective traffic signal optimization using 3D mesoscopic simulation and evolutionary algorithms";"Adriana Simona Mihăiţă,Laurent Dupont,Mauricio Camargo";"ART";"10.1016/j.simpat.2018.05.005";"2018";"simulation modelling practice and theory";"Elsevier";NA;"Oui";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01868686";"Incorporation of Heuristic Knowledge in the Optimal Design of Formulated Products: Application to a Cosmetic Emulsion";"Javier Arrieta-Escobar,Fernando Bernardo,Alvaro Orjuela,Mauricio Camargo,Laure Morel";"ART";"10.1016/j.compchemeng.2018.08.032";"2018";"computers & chemical engineering";"Elsevier";NA;"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-03066071";"Une approche de conception de systèmes multi-agents dédiés à la gestion des connaissances";"Davy Monticolo,Alex Gabriel,Pedro Chavez Barrios";"ART";"10.3166/ISI.23.2.61-88";"2018";"ingéniérie des systèmes d'information";"Lavoisier";NA;"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01837932";"Firm Readiness Level for Innovation Projects: A New Decision-Making Tool for Innovation Managers";"Daniel Galvez,Manon Enjolras,Mauricio Camargo,Vincent Boly,Johan Claire";"ART";"10.3390/admsci8010006";"2018";"international review of administrative sciences";"SAGE Publications";NA;"Oui";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01812007";"Contribution to the objective assessment of technical skills for surgery students: An accelerometer based approach";"Giovanny Arbelaez Garces,David Joseph,Mauricio Camargo,Nguyen Tran,Laure Morel";"ART";"10.1016/j.ergon.2017.12.002";"2018";"international journal of industrial ergonomics";"Elsevier";NA;"Oui";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02157341";"Vers une meilleure compréhension du concept de design,Towards a Better Understanding of the Concept of Design,Hacia una mejor comprensión del concepto de diseño";"Linda Acosta Salgado,Laure Morel,Isabelle Verilhac";"ART";"10.3917/proj.020.0091";"2018";"projectics / proyéctica / projectique";"De Boeck Supérieur";NA;"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01868707";"Predicting Air Quality by Integrating a Mesoscopic Traffic Simulation Model and Simplified Air Pollutant Estimation Models";"Adriana Simona Mihăiţă,Mirian Benavides Ortiz,Mauricio Camargo,Chen Cai";"ART";"10.1007/s13177-018-0160-z";"2018";"international journal of intelligent transportation systems research";"Springer Verlag";NA;"Oui";"Q3";"16";"Aerospace Engineering (Q3); Applied Mathematics (Q3); Automotive Engineering (Q3); Computer Science Applications (Q3); Control and Systems Engineering (Q3); Information Systems (Q3); Software (Q3); Neuroscience (miscellaneous) (Q4)"
"https://hal.archives-ouvertes.fr/hal-02322097";"L’indice d’innovation potentielle (IIP) : un diagnostic de la capacité à innover au service des PME";"Manon Enjolras,Mauricio Camargo,Vincent Boly";"ART";"10.7202/1049960ar";"2018";"revue internationale pme";"Editions Management et Société (EMS)";NA;"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02942017";"Use of Bayesian Network characteristics to link project management maturity and risk of project overcost";"Felipe Sanchez,Davy Monticolo,Eric Bonjour,Jean-Pierre Micaëlli";"COMM";"10.1109/SITIS.2018.00071";"2018";NA;NA;"2018 14th International Conference on Signal-Image Technology & Internet-Based Systems (SITIS)";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-02507166";"Conception et évaluation de systèmes d'innovation pour mieux mobiliser les bois en petite propriété forestière privée";"Maxence Arnould,Laure Morel,Meriem Fournier";"COMM";NA;"2018";NA;NA;"7 èmes journées du GDR 3544 « Sciences du bois »";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01954565";"Spécification système d'interactions physico-physiologiques de perception sensorielle";"Frédérique Mayer,Jean-Marc Dupont,Fabien Bouffaron,Romain Lieber,Gérard Morel";"COMM";NA;"2018";NA;NA;"3e Journées de l’Automatique du GDR MACS, JAMACS 2018";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01885133";"Air quality monitoring using stationary versus mobile sensing units: a case study from Lorraine\, France";"Adriana-Simona Mihaita,Laurent Dupont,Olivier Cherry,Mauricio Camargo,Chen Cai";"COMM";NA;"2018";NA;NA;"25th ITS World Congress 2018";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01895196";"La performance au bloc opératoire : le Lean Six-sigma est-il applicable et pertinent ?";"Fabienne Paillet,Auguste Rakotondranaivo,Elisabeth Gloaguen.";"COMM";NA;"2018";NA;NA;"9ème conférence francophone en Gestion et Ingénierie des Systèmes Hospitaliers - GISEH";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01895198";"Le Lean au service de la performance : application de la démarche DMAIC pour la restructuration d’un service de pédiatrie";"Audrey Janus,Auguste Rakotondranaivo,Laurence Bolardi";"COMM";NA;"2018";NA;NA;"9ème conférence francophone en Gestion et Ingénierie des Systèmes Hospitaliers - GISEH";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01915689";"Assisting Urban Planning Practitioners Facing UHI and Related Vulnerability Issues with a Co-Designed Tool : DIACLIMAP Project";"Julien Bouyer,François E. Leconte,Rémy Claverie,Adrien Ferry,Rémi Pierrat,Géraldine Bur,Dominique Hebrard,Pierre Lainé,Benjamin Piccinnini,Philippe Jary,Laëtitia Boithias,Laurent Dupont,Olivier Chery";"COMM";NA;"2018";NA;NA;"10th International Conference on Urban Climate/14th Symposium on the Urban Environment";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01863819";"3D-Printing Based Distributed Plastic Recycling: A Conceptual Model for Closed-Loop Supply Chain Design";"Santander Pavlo,Cruz Fabio,Boudaoud Hakim,Camargo Mauricio";"COMM";"10.1109/ICE.2018.8436296";"2018";NA;NA;"2018 IEEE International Conference on Engineering, Technology and Innovation (ICE/ITMC)";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01858370";"Modelling\, Printing and Validation of Dental Dry Models for Implantology Skills Training";"Ramses Albuquerque,Giovanny Arbelaez,Fabio Cruz,Mauricio Camargo,David Joseph,Nguyen Tran";"COMM";"10.1109/ICE.2018.8436302";"2018";NA;NA;"2018 IEEE International Conference on Engineering, Technology and Innovation (ICE/ITMC)";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02025863";"Sustainable Management of Roadside: Towards a Research Agenda";"Sandra Cecilia Sandra Cecilia,Mauricio Camargo Pardo,Laure Morel,Christophe Bachmann";"COMM";"10.1109/ICE.2018.8436326";"2018";NA;NA;"2018 IEEE International Conference on Engineering, Technology and Innovation (ICE/ITMC)";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01841822";"Exploring the notion of situation for responsive manufacturing systems specification issues";"Frédérique Mayer";"COMM";NA;"2018";NA;NA;"16th IFAC INCOM";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01885250";"Implementing of Project-Based and Skill Assessment Pedagogy in Mechatronics Course";"Alaa Hassan,Valerie Rault,Patrick Truchot";"COMM";"10.1109/REM.2018.8421771";"2018";NA;NA;"2018 19th International Conference on Research and Education in Mechatronics (REM)";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-02789494";"INNOVATION MANAGEMENT PRINCIPLES FROM ISO 50500 SERIES";"Alice de Casanove,Laure Morel";"COMM";NA;"2018";NA;NA;"International Association for Management of Technology IAMOT 2018";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01868811";"A Universal Framework For Systemizing the Evaluation of Immersive And Collaborative Performance";"Laurent Dupont,Marc Pallot,Olivier Christmann,Simon Richir";"COMM";"10.1145/3234253.3234306";"2018";NA;NA;"VRIC '18: Virtual Reality International Conference - Laval Virtual";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01902960";"Innovation Spaces: New Places for Collective Intelligence?";"Laure Morel,Laurent Dupont,Marie-Reine Boudarel";"COUV";NA;"2018";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-03186694";"The “Eco-innovative” Milieu: Industrial Ecology and Diversification of Territorial Economy";"Fedoua Kasmi";"COUV";"10.1002/9781119557883.ch7";"2018";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-03043030";"Innover et exporter : un défi à relever pour les PME";"Manon Enjolras";"COUV";NA;"2018";NA;NA;NA;"Non";NA;NA;NA
"https://hal.inria.fr/hal-01699590v2";"A Semantic Approach to Manage Ideas in an Innovation Process";"Davy Monticolo,Sahbi Sidhom,Pedro Chávez Barrios";"POSTER";NA;"2018";NA;NA;"SÉMINAIRE DE L'ÉCOLE DOCTORALE RP2E : 13 Février 2018";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02568271";"Livrable 2 - projet DHDA – Des Hommes et Des Arbres\, les racines de demain. Lauréat de l’AMI Territoire Innovant de Grande Ambition (TIGA) étude 8 La Fabrique DHDA (mise en perspective du mode Living Lab sur l’écosystème du projet)";"Claudine Guidat,Laurent Dupont,Mathieu Ruillet";"REPORT";NA;"2018";NA;NA;NA;"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02568260";"Livrable 1 - projet DHDA – Des Hommes et Des Arbres\, les racines de demain Lauréat de l’AMI Territoire Innovant de Grande Ambition (TIGA) étude 8 La Fabrique DHDA (mise en œuvre du mode Living Lab)";"Claudine Guidat,Laurent Dupont,Mathieu Ruillet";"REPORT";NA;"2018";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/tel-02122781";"Methodological approach for the sustainable design of structured chemical products during early design stages,Approche méthodologique pour la conception durable de produits chimiques structurés dans les premières phases de la conception";"Juliana Serna Rodas";"THESE";NA;"2018";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/tel-02122637";"An Integrated Methodology for Chemical Product Design: Application to Cosmetic Emulsions,Une méthodologie intégrée de conception de produits chimiques : application sur des émulsions cosmétiques";"Javier Arrieta-Escobar";"THESE";NA;"2018";NA;NA;NA;"Non";NA;NA;NA
"https://tel.archives-ouvertes.fr/tel-01946850";"From product design to supply chain design : Which methodologies for the upstream stages of innovation?,De la conception de produit à la conception de filière : Quelles méthodologies pour les étapes amont de l’innovation ?";"Brunelle Marche";"THESE";NA;"2018";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/tel-02103198";"Favoriser l’adoption des mobilités actives : proposition d’une démarche de conception centrée usage pour accompagner un territoire dans l’élaboration de ses politiques de transport,Promote adoption of active mobility : a use-centered design approach to help territory to develop transport policies";"Aline Convolte";"THESE";NA;"2018";NA;NA;NA;"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01666762";"The first ROBAFIS-ROBSE international student competition in Systems Engineering";"Jean-Claude Tucoulou,Eric Bonjour,David Gouyon";"ART";"10.1002/inst.12181";"2017";"insight - international council on systems engineering (incose)";"Wiley";NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01629305";"Modeling and optimization of a photocatalytic process: Degradation of endocrine disruptor compounds by Ag/ZnO";"Alma Berenice Jasso-Salcedo,Sandrine Hoppe,Fernand Pla,Vladimir Alonso Escobar-Barrios,Mauricio Camargo,Dimitrios Meimaroglou";"ART";"10.1016/j.cherd.2017.10.012";"2017";"chemical engineering research and design";"Elsevier";NA;"Oui";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01837933";"Overview of phenomena occurring in supply chains during the emergence of innovation";"Brunelle Marche,Vincent Boly,Laure Morel,Mauricio Camargo,J. Roland Ortt";"ART";"10.1080/16258312.2017.1354649";"2017";"supply chain forum: an international journal";"Kedge Business School";NA;"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02283881";"Exploring Mixed-methods Instruments for Performance Evaluation of Immersive Collaborative Environments";"Laurent Dupont,Marc Pallot,Laure Morel,Olivier Christmann,Vincent Boly,Simon Richir";"ART";NA;"2017";"international journal of virtual reality";"IPI Press";NA;"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01629449";"Polymer recycling in an open-source additive manufacturing context: Mechanical issues";"Fabio Cruz Sanchez,Hakim Boudaoud,Sandrine Hoppe,Mauricio Camargo";"ART";"10.1016/j.addma.2017.05.013";"2017";"additive manufacturing";"Elsevier";NA;"Oui";"Q1";"65";"Biomedical Engineering (Q1); Engineering (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Materials Science (miscellaneous) (Q1)"
"https://hal.univ-lorraine.fr/hal-01838432";"Modeling and design optimization of a robot gripper mechanism";"Alaa Hassan,Mouhammad Abomoharam";"ART";"10.1016/j.rcim.2016.12.012";"2017";"robotics and computer-integrated manufacturing";"Elsevier";NA;"Oui";"Q1";"93";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Industrial and Manufacturing Engineering (Q1); Mathematics (miscellaneous) (Q1); Software (Q1)"
"https://hal.archives-ouvertes.fr/hal-01837935";"A new fuzzy logic-based metric to measure lean warehousing performance";"Nicolás Buonamico,Laurent Muller,Mauricio Camargo";"ART";"10.1080/16258312.2017.1293466";"2017";"supply chain forum: an international journal";"Kedge Business School";NA;"Non";NA;NA;NA
"https://hal-rennes-sb.archives-ouvertes.fr/hal-02004389";"The effect of learning approaches on the utilization of external knowledge in strategic alliances";"Hamid Mazloomi Khamseh,Dominique Jolly,Laure Morel";"ART";"10.1016/j.indmarman.2016.12.004";"2017";"industrial marketing management";"Elsevier";NA;"Oui";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01838483";"Key challenges and requirements for sustainable and industrialized biorefinery supply chain design and management: A bibliographic analysis";"Andrea Teresa Espinoza Pérez,Mauricio Camargo,Paulo César Narváez Rincón,Miguel Alfaro Marchant";"ART";"10.1016/j.rser.2016.11.084";"2017";"renewable and sustainable energy reviews";"Elsevier";NA;"Oui";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01838698";"Sustainability assessment to support governmental biodiesel policy in Colombia: A system dynamics model";"A. Espinoza,S. Bautista,P.C. Narváez,M. Alfaro,M. Camargo";"ART";"10.1016/j.jclepro.2016.09.168";"2017";"journal of cleaner production";"Elsevier";NA;"Oui";"Q1";"200";"Environmental Science (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Renewable Energy, Sustainability and the Environment (Q1); Strategy and Management (Q1)"
"https://hal.archives-ouvertes.fr/hal-02984917";"Definition and verification of functional safety concepts for the definition of safe logical architectures";"Pierre Mauborgne,Eric Bonjour,Christophe Perrard,Samuel Deniaud,Eric Levrat,Jean-Pierre Micaëlli,Dominique Loise";"COMM";NA;"2017";NA;NA;"8th International Conference on Complex Systems Design & Management, CSD&M’17";"Non";NA;NA;NA
"https://hal.inria.fr/hal-01713737";"An Organizational Model to Understand the Creativity Workshop";"Pedro Barrios,Davy Monticolo,Sahbi Sidhom,Alex Gabriel";"COMM";"10.1109/SITIS.2017.87";"2017";NA;NA;"SITIS - The 13th International Conference on SIGNAL IMAGE TECHNOLOGY & INTERNET BASED SYSTEMS";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-03066106";"Virtual Reality and Recommendation System to Design Mobility System";"Alex Gabriel,Mario Ortiz";"COMM";"10.1109/SITIS.2017.86";"2017";NA;NA;"2017 13th International Conference on Signal-Image Technology & Internet-Based Systems (SITIS)";"Non";NA;NA;NA
"https://hal-emse.ccsd.cnrs.fr/emse-03516874";"Multi-Objective Hub Location Problem With A Competition Cooperation Hub And Fuzzy M/M/1 Queue System";"S. Ehsan Hashemi-Petroodi,Reza Tavakkoli-Moghaddam,Shervin Kadkhoda-Ahmadi";"COMM";NA;"2017";NA;NA;"47th International Conference on Computers & Industrial Engineering 2017 (CIE47) : How Digital Platforms and Industrial Engineering are Transforming  Industry and Services";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02518997";"Le concept du Green Fablab: une approche distribuée pour le recyclage de polymères en circuit-court dans le cadre de la fabrication additive open-source";"Fabio Cruz,Hakim Boudaoud,Sandrine Hoppe,Mauricio Camargo";"COMM";NA;"2017";NA;NA;"15ème Congrès de la Société Française de Génie des Procédés (SFGP)";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01567444";"The determination of functional safety concept coupled with the definition of functional architecture: A framework of analysis from the automotive industry";"Pierre Mauborgne,Samuel Deniaud,Eric Levrat,Eric Bonjour,Jean-Pierre Micaelli,Dominique Loise";"COMM";NA;"2017";NA;NA;"20th IFAC World Congress, IFAC 2017";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01891094";"L’optimisation multi-échelle appliquée a l’analyse prospective d’une filière produit";"Brunelle Marche,Vincent Boly,Frédérique Mayer,Laure Morel";"COMM";NA;"2017";NA;NA;"16ème Congrès de la Société Française de Génie des Procédés";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01582548";"Collaborative Innovation Projects Engaging open communities: a Case Study on Emerging Challenges";"Laurent Dupont,Alex Gabriel,Mauricio Camargo,Claudine Guidat";"COMM";"10.1109/ICE.2017.8280002";"2017";NA;NA;"23rd ICE/IEEE International Conference on Technology, Management and Innovation";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01838119";"Innovative product's supply chain: How to model it";"Brunelle Marche,Vincent Boly,Laure Morel,Frédérique Mayer,J. Roland Ortt";"COMM";"10.1109/ICE.2017.8279887";"2017";NA;NA;"2017 International Conference on Engineering, Technology and Innovation (ICE/ITMC)";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01723984";"“Smarterized” urban project process with Living Lab approach";"Jonathan Lacroix,Laurent Dupont,Claudine Guidat,Grégory Hamez";"COMM";"10.1109/ICE.2017.8279939";"2017";NA;NA;"2017 International Conference on Engineering, Technology and Innovation (ICE/ITMC)";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01723983";"A review of methods for modelling shared decision-making process in a smart city living lab";"Tran Thi Hoang Giang,Mauricio Camargo,Laurent Dupont,Frédérique Mayer";"COMM";"10.1109/ICE.2017.8279888";"2017";NA;NA;"2017 International Conference on Engineering, Technology and Innovation (ICE/ITMC)";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01624970";"ISO 50500 series innovation management: overview and potential usages in organizations";"Alice de Casanove,Laure Morel,Stéphane Négny";"COMM";NA;"2017";NA;NA;"ISPIM";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-03066092";"Semantic Approach to Analyze Creativity Corpus";"Davy Monticolo,Alex Gabriel,Pedro Chavez";"COMM";"10.1145/3089871.3089897";"2017";NA;NA;"the 2017 International Conference on Data Mining, Communications and Information Technology";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02492167";"SMEs facing the challenge of innovation and export: Proposal for a joint assessment tool\, the Potential Export and Innovation Index (PE2I).";"Manon Enjolras,Mauricio Camargo,Christophe Schmitt";"COMM";NA;"2017";NA;NA;"IAMOT 2017. Conference Proceedings of the 26th International Conference on Management of Technology";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01723991";"Living Lab\, Fab Lab : lieux ouverts de la culture scientifique.";"Laurent Dupont";"COMM";NA;"2017";NA;NA;"Journées internationales de la culture scientifique (Science & You) - ACFAS";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01673542";"Prise en compte des problèmes inter-métiers lors de l’introduction d’une innovation liée à l’industrie 4.0 : intégration à un processus de conception d’offre,Consideration of inter-trades issues when introducing an innovation related to Industry 4.0: integration to a specification and offer design process";"Emilie Bonnetto,Bernard Yannou,Gwenola Yannou-Le Bris,Vincent Boly";"COMM";NA;"2017";NA;NA;"Congrès International de Géne Industriel (CIGI)";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01891048";"Integration of technology management\, prospective and innovation strategy: the case of a luminaire manufacturer";"Brunelle Marche,Vincent Boly,Mauricio Camargo";"COMM";NA;"2017";NA;NA;"IAMOT";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02519011";"The green Fablab concept: a local and distributed recycling approach for open source additive manufacturing";"Fabio Cruz Sanchez,Hakim Boudaoud,Sandrine Hoppe,Mauricio Camargo";"COMM";NA;"2017";NA;NA;"2nd Journée de l’innovation Abbé Grégoire (JAG)";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01723989";"ICE Breaking: Disentangling Factors Affecting the Performance of Immersive Co-creation Environments";"Marc Pallot,Laurent Dupont,Olivier Christmann,Vincent Boly,Richir Simon,Laure Morel,Simon Richir";"COMM";"10.1145/3110292.3110316";"2017";NA;NA;"Laval Virtual - Virtual Reality International Congress (VRIC) '17";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01723992";"Retour d'expérience sur la co-conception de l'éco-quartier urbain Nancy Grand Cœur";"Laurent Dupont";"COMM";NA;"2017";NA;NA;"Séminaire LQE - Journée ""Urbanisme durable - Animer, concerter, faire participer""";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-03066144";"Conceptual Framework of an Intelligent System to Support Creative Workshops";"Alex Gabriel,Davy Monticolo,Mauricio Camargo,Mario Bourgault";"COUV";"10.1007/978-3-319-56593-4_11";"2017";NA;NA;NA;"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02017276";"An Integrated Methodology for Emulsified Cosmetic Product Formulation Using Integer Programming with Logical Constraints";"Javier Arrieta-Escobar,Fernando Bernardo,Alvaro Orjuela,Mauricio Camargo,Laure Morel";"COUV";"10.1016/B978-0-444-63965-3.50166-5";"2017";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-02366024";"La prospective comme catalyseur de l’orientation entrepreneuriale d’une collectivité territoriale";"Christophe Schmitt,Laure Morel";"COUV";NA;"2017";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-02537774";"Ingénierie entrepreneuriale : regards croisés pour innover et créer de la valeur";"Laure Morel,Christophe Schmitt";"DOUV";NA;"2017";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01736697";"Un FabLab\, ça sert à quoi ? The Conversation";"Laurent Dupont,Laure Morel,Pascal Lhoste";"OTHER";NA;"2017";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01736700";"LF2L : une invitation à innover";"l'équipe Thi'Journal,Laurent Dupont";"OTHER";NA;"2017";NA;NA;NA;"Non";NA;NA;NA
